,customer_id,age,annual_income,credit_score,employment-type,education__level,marital_status,city,customer_segment,loan_type,loan_amount_(inr),tenure_months,monthly_visits,debt_to_income,loan_approved?,valid_age
869,CUST101215,24.0,339993.0,636.0,Business,12Th,Married,Jaipur,Affluent,Home,574817.0,48,,True,No,True
870,CUST100740,63.0,771615.0,836.0,Business,Postgraduate,Married,Bengaluru,Mass,Personal,501278.0,12,1.0,True,No,True
871,CUST101419,61.0,757587.0,730.0,Business,Graduate,Married,Mumbai,Premium,Education,385632.0,60,5.0,True,Yes,True
872,CUST100869,41.0,405117.0,725.0,Contract,Postgraduate,Single,Kolkata,Sme,Home,255203.0,72,4.0,True,No,True
873,CUST100732,40.0,830247.0,762.0,Contract,Graduate,Married,Kolkata,Mass,Business,316413.0,24,4.0,True,Yes,True
874,CUST100540,21.0,515687.0,769.0,Business,Diploma,Single,Kolkata,Premium,Auto,428903.0,60,2.0,True,Yes,True
875,CUST100178,28.0,429688.0,704.0,Business,12Th,Single,Chennai,Premium,Business,592604.0,120,8.0,False,No,True
876,CUST101482,21.0,597097.0,,Self-Employed,Graduate,Single,Chennai,Mass,Home,190171.0,36,4.0,True,No,True
877,CUST100698,48.0,1048177.0,829.0,Salaried,Diploma,unknown,Bengaluru,Mass,Home,,48,6.0,True,Yes,True
878,CUST101369,66.0,480529.0,665.0,Contract,Graduate,Single,Hyderabad,Mass,Education,437069.0,36,3.0,True,No,True
879,CUST101224,51.0,228240.0,692.0,Salaried,Other,Married,Bengaluru,Premium,Personal,479407.0,84,4.0,True,Yes,True
880,CUST100911,57.0,361923.0,756.0,Self-Employed,Graduate,Single,Hyderabad,Sme,Personal,,72,5.0,True,Yes,True
881,CUST100938,27.0,279293.0,699.0,Salaried,12Th,Married,Pune,Mass,Personal,349525.0,72,8.0,True,Yes,True
883,CUST100008,53.0,,751.0,Business,Graduate,Single,Jaipur,Mass,Home,439782.0,12,6.0,True,No,True
884,CUST101476,35.0,266652.0,666.0,Self-Employed,Graduate,Married,Delhi,Affluent,Home,628893.0,60,7.0,True,Yes,True
885,CUST100668,61.0,,,Salaried,Postgraduate,Married,Mumbai,Mass,Personal,674027.0,120,,True,Yes,True
886,CUST101189,47.0,518765.0,746.0,Contract,Graduate,Divorced,Bengaluru,Mass,Business,616461.0,24,5.0,True,Yes,True
887,CUST100358,62.0,2503371.0,655.0,Salaried,Graduate,Married,Pune,Mass,Business,288144.0,36,-5.0,True,No,True
888,CUST100784,26.0,761669.0,,Salaried,Graduate,Married,Chennai,Affluent,Education,520272.0,72,5.0,True,Yes,True
889,CUST100736,52.0,,652.0,Contract,12Th,Married,Kolkata,Mass,Home,925781.0,36,,True,Yes,True
890,CUST100330,47.0,801895.0,746.0,Salaried,Graduate,Single,Kolkata,Mass,Personal,259262.0,36,1.0,True,Yes,True
891,CUST101076,28.0,555927.0,753.0,Business,Postgraduate,Single,Hyderabad,Affluent,Home,848472.0,72,3.0,True,No,True
892,CUST101177,-3.0,25000000.0,659.0,Business,,Single ,Delhi,Affluent,Auto,623885.0,120,5.0,True,Yes,False
893,CUST101449,55.0,100.0,607.0,Business,Postgraduate,Married,Hyderabad,Mass,Business,268005.0,84,4.0,True,No,True
894,CUST100259,29.0,329273.0,762.0,Self-Employed,Graduate,Married,Delhi,Mass,Personal,281541.0,12,6.0,True,Yes,True
895,CUST100916,42.0,1093938.0,645.0,Business,Other,Single,Bengaluru,Mass,Home,609115.0,48,3.0,True,No,True
896,CUST101204,56.0,1117543.0,654.0,Contract,Graduate,Married,Bengaluru,Affluent,Education,253121.0,84,8.0,True,Yes,True
897,CUST100373,40.0,951976.0,744.0,Contract,Graduate,Single,Delhi,Affluent,Auto,704641.0,84,3.0,True,No,True
898,CUST101129,47.0,540443.0,748.0,Contract,Graduate,Married,Jaipur,Affluent,Business,101418.0,48,6.0,True,Yes,True
899,CUST100963,60.0,502112.0,671.0,Business,Postgraduate,Married,Jaipur,Premium,Unknown,1150155.0,48,2.0,True,Yes,True
900,CUST100143,33.0,632029.0,693.0,Salaried,Diploma,Divorced,Jaipur,Premium,Auto,322527.0,48,8.0,True,No,True
901,CUST100526,35.0,671562.0,787.0,Salaried,Graduate,Married,Pune,Mass,Personal,592402.0,120,6.0,True,Yes,True
903,CUST100233,21.0,817447.0,749.0,Salaried,,Married,Mumbai,Mass,Education,234889.0,72,13.0,True,Yes,True
904,CUST101316,35.0,925796.0,632.0,,Graduate,Married,Bengaluru,Sme,Home,212196.0,24,3.0,True,No,True
905,CUST101458,42.0,829383.0,,Unknown,Graduate,Married,Bengaluru,Affluent,Home,389913.0,12,4.0,True,Yes,True
906,CUST100441,66.0,367667.0,652.0,Business,Graduate,Single ,Pune,Premium,Personal,,60,7.0,True,Yes,True
907,CUST100532,28.0,1346189.0,691.0,Self-Employed,12Th,Married,Chennai,Mass,Home,281858.0,120,4.0,True,Yes,True
908,CUST101232,55.0,731246.0,759.0,Business,12Th,Married,Mumbai,Affluent,Auto,646287.0,36,2.0,True,Yes,True
909,CUST100227,,763701.0,692.0,Self-Employed,Postgraduate,Single,Mumbai,Sme,Auto,288530.0,12,5.0,True,Yes,False
910,CUST101252,40.0,561021.0,696.0,Contract,Graduate,Single,Mumbai,Affluent,Home,359151.0,24,-5.0,True,Yes,True
911,CUST100229,46.0,781142.0,763.0,Contract,12Th,Married,Chennai,Mass,Education,193877.0,48,6.0,False,No,True
912,CUST101312,37.0,512914.0,703.0,Self-Employed,Graduate,Married,Delhi,Affluent,Personal,900031.0,36,9.0,True,Yes,True
913,CUST101330,37.0,379158.0,750.0,Self-Employed,Postgraduate,Married,Kolkata,Affluent,Auto,,48,0.0,True,Yes,True
914,CUST100213,58.0,1137195.0,652.0,Self-Employed,Diploma,Single,Delhi,Mass,Home,695631.0,60,11.0,False,Yes,True
915,CUST100886,55.0,1247467.0,718.0,Contract,12Th,Married,Jaipur,Affluent,Business,346376.0,36,6.0,True,No,True
916,CUST100080,52.0,662255.0,696.0,Business,Graduate,Divorced,Chennai,Sme,Business,645914.0,84,4.0,True,No,True
917,CUST100149,59.0,490896.0,,Business,Graduate,Married,Mumbai,Mass,Education,,72,3.0,True,Yes,True
918,CUST100815,57.0,1704752.0,783.0,Business,Other,Married,Pune,Sme,Personal,384348.0,48,2.0,True,Yes,True
919,CUST100941,53.0,2044093.0,712.0,Contract,Graduate,Married,Jaipur,Mass,Personal,938022.0,72,4.0,True,No,True
920,CUST100950,34.0,464799.0,641.0,Self-Employed,Graduate,Married,Chennai,Affluent,Business,521125.0,120,7.0,True,Yes,True
921,CUST100672,49.0,1320970.0,741.0,Salaried,Graduate,Married,Hyderabad,Affluent,Home,234655.0,48,4.0,True,Yes,True
922,CUST101287,63.0,621266.0,704.0,Salaried,Postgraduate,Single,Chennai,Affluent,Auto,433516.0,24,4.0,True,Yes,True
923,CUST100556,105.0,657328.0,878.0,Business,Diploma,Married,Mumbai,High Value,Education,694953.0,24,3.0,True,Yes,True
924,CUST100945,27.0,1151521.0,675.0,,Postgraduate,Married,Kolkata,Mass,Business,366082.0,12,1.0,True,Yes,True
925,CUST100134,47.0,659771.0,727.0,Salaried,Postgraduate,Married,Bengaluru,Premium,Home,393874.0,12,2.0,True,Yes,True
926,CUST101134,56.0,897477.0,665.0,Self-Employed,Postgraduate,Married,Bengaluru,Affluent,Auto,712259.0,120,3.0,True,No,True
927,CUST100824,51.0,618064.0,250.0,Contract,Graduate,Single,Hyderabad,Mass,Personal,183673.0,12,2.0,True,No,True
928,CUST100409,64.0,100.0,664.0,Contract,Graduate, MARRIED ,Delhi,Mass,Personal,953452.0,48,,True,Yes,True
929,CUST100369,22.0,889385.0,734.0,Business,Graduate,Single,Kolkata,Affluent,Auto,1636507.0,48,2.0,True,Yes,True
930,CUST100508,32.0,,0.0,Contract,12Th,Single ,Bengaluru,Sme,Business,525860.0,24,3.0,False,Yes,True
931,CUST101211,50.0,284797.0,615.0,Business,Postgraduate,Married,Bengaluru,Mass,Personal,268544.0,120,4.0,True,Yes,True
932,CUST100505,33.0,421804.0,,Self-Employed,Graduate,Single,Jaipur,Sme,Auto,,120,3.0,True,Yes,True
933,CUST101365,47.0,1061807.0,734.0,Contract,Graduate,Single,Kolkata,Sme,Home,500.0,120,6.0,True,Yes,True
934,CUST100348,64.0,808664.0,742.0,Salaried,Diploma,Single,Delhi,Premium,Home,526105.0,24,9.0,True,Yes,True
935,CUST100387,,339062.0,653.0,Business,Other,Married,Pune,Mass,Personal,450000.0,24,6.0,False,Yes,False
936,CUST100001,25.0,620674.0,721.0,,Diploma,Married,Mumbai,Affluent,Home,936168.0,36,,False,No,True
937,CUST101132,52.0,726318.0,741.0,Business,Diploma,M,Delhi,Affluent,Personal,198916.0,24,5.0,True,Yes,True
938,CUST100361,60.0,730678.0,654.0,Salaried,Postgraduate,Single,Hyderabad,Affluent,Auto,711584.0,36,7.0,True,Yes,True
939,CUST100895,56.0,469420.0,733.0,Salaried,Postgraduate,Divorced,Kolkata,Sme,Auto,737458.0,24,7.0,True,Yes,True
940,CUST100829,61.0,,770.0,Self-Employed,Diploma,Divorced,Bengaluru,Affluent,Home,406374.0,36,2.0,True,Yes,True
941,CUST101450,25.0,483576.0,723.0,Self-Employed,Postgraduate,Divorced,Mumbai,Affluent,Personal,315650.0,36,7.0,True,Yes,True
942,CUST100476,,1665707.0,774.0,Self-Employed,Graduate,Married,,Sme,Home,363521.0,72,150.0,True,Yes,False
943,CUST101313,57.0,892052.0,796.0,Salaried,Graduate,Married,Kolkata,Affluent,Auto,228269.0,36,5.0,True,No,True
944,CUST100058,28.0,,832.0,Self-Employed,,Married,Pune,Affluent,Personal,500.0,24,6.0,True,Yes,True
945,CUST100638,34.0,509567.0,723.0,Self Employed,12Th,Married,Hyderabad,Premium,Home,779799.0,120,5.0,True,Yes,True
946,CUST101339,57.0,486709.0,,Self-Employed,Diploma,Married,Kolkata,Affluent,Auto,631223.0,84,6.0,True,Yes,True
947,CUST101074,45.0,562621.0,749.0,Salaried,Postgraduate,Married,Bengaluru,Affluent,Business,962750.0,36,3.0,True,Yes,True
948,CUST100991,37.0,491819.0,718.0,Salaried,Postgraduate,Single,Jaipur,Sme,Auto,,84,,True,Yes,True
949,CUST100173,57.0,534294.0,612.0,Business,Graduate,Married,,Premium,Education,1384023.0,24,6.0,True,Yes,True
950,CUST100451,66.0,,758.0,Salaried,Postgraduate,Single,Pune,Mass,Business,189614.0,60,3.0,True,Yes,True
951,CUST100126,,774641.0,655.0,Self-Employed,Diploma,Married,Kolkata,Premium,Business,241207.0,84,6.0,True,No,False
952,CUST101420,43.0,1189570.0,632.0,Self-Employed,Diploma,Married,Jaipur,Mass,Personal,306220.0,24,5.0,False,Yes,True
953,CUST100531,49.0,1034089.0,739.0,Business,Graduate,Divorced,Jaipur,Affluent,Auto,263684.0,36,5.0,True,No,True
954,CUST100858,23.0,1065061.0,608.0,Salaried,Diploma,Married,Bengaluru,Affluent,Home,915147.0,120,4.0,True,Yes,True
955,CUST100714,56.0,,780.0,Self-Employed,Other,Single,Kolkata,Mass,Auto,1135388.0,36,4.0,False,Yes,True
956,CUST100091,41.0,589911.0,766.0,Contract,Graduate,Single,Hyderabad,Premium,Education,176113.0,72,3.0,True,Yes,True
957,CUST101486,61.0,564356.0,701.0,Self-Employed,Diploma,Married,Chennai,Mass,Auto,368919.0,120,6.0,True,No,True
958,CUST100182,28.0,682797.0,776.0,Self-Employed,Graduate,Married,Pune,Premium,Education,659266.0,60,4.0,True,Yes,True
959,CUST100876,44.0,807700.0,0.0,Business,Postgraduate,Married,Hyderabad,Mass,Home,272420.0,60,5.0,True,Yes,True
960,CUST101036,55.0,879009.0,736.0,Salaried,Postgraduate,Married,Jaipur,Premium,Home,638055.0,24,3.0,True,Yes,True
961,CUST100787,22.0,236399.0,593.0,Business,Postgraduate,Single,Jaipur,Mass,Education,1202745.0,72,3.0,True,Yes,True
962,CUST100415,21.0,600524.0,786.0,Self-Employed,Graduate,Married,,Affluent,Home,415629.0,60,4.0,True,Yes,True
963,CUST100252,44.0,617701.0,688.0,Business,Postgraduate,Single,Pune,Mass,Auto,98898.0,72,4.0,True,Yes,True
964,CUST100070,43.0,604540.0,120.0,Salaried,12Th,Single,Jaipur,Affluent,Home,1603055.0,12,6.0,True,No,True
965,CUST100804,64.0,593803.0,668.0,Self-Employed,Postgraduate,Single,Hyderabad,Sme,Home,630883.0,120,3.0,True,Yes,True
966,CUST100132,47.0,513830.0,754.0,Salaried,12Th,Married,,Sme,Education,269026.0,120,4.0,True,No,True
967,CUST100301,38.0,765181.0,702.0,,Postgraduate,Divorced,Delhi,Affluent,Home,365042.0,36,1.0,True,Yes,True
968,CUST101247,61.0,728800.0,799.0,Contract,Postgraduate,Married,Kolkata,Mass,Home,302677.0,120,7.0,True,No,True
969,CUST100327,32.0,502148.0,696.0,Business,Graduate,Married,Pune,Affluent,Business,1123364.0,84,7.0,True,Yes,True
970,CUST101500,60.0,318589.0,732.0,Contract,Graduate,Single,Delhi,Affluent,Home,555293.0,24,3.0,True,No,True
971,CUST101139,55.0,785086.0,652.0,Self-Employed,Graduate,Divorced,Pune,Mass,Education,256754.0,12,6.0,True,Yes,True
972,CUST100500,41.0,,648.0,Self-Employed,Graduate,Married,Kolkata,Mass,Personal,409755.0,120,6.0,True,Yes,True
973,CUST100342,34.0,1306251.0,718.0,Salaried,12Th,Married,Mumbai,Affluent,Business,772292.0,72,3.0,True,No,True
974,CUST100833,42.0,491640.0,659.0,Self-Employed,12Th,Married,Delhi,Mass,Business,275008.0,120,6.0,True,Yes,True
975,CUST100365,26.0,685372.0,744.0,Self-Employed,Graduate,Married,Hyderabad,Mass,Auto,598594.0,36,5.0,True,Yes,True
976,CUST100496,40.0,335468.0,719.0,Contract,Postgraduate,Married,Bengaluru,Mass,Business,274975.0,120,9.0,True,Yes,True
977,CUST101429,33.0,545701.0,,Business,Graduate,Married,Pune,Affluent,Education,,60,5.0,True,Yes,True
978,CUST100339,30.0,687993.0,804.0,Contract,Postgraduate,Married,Jaipur,Mass,Auto,,48,6.0,True,Yes,True
979,CUST100422,,213483.0,710.0,Self-Employed,12Th,Single,Pune,Mass,Education,1446865.0,72,4.0,True,Yes,False
980,CUST100165,40.0,384590.0,757.0,Self-Employed,Postgraduate,Single,Bengaluru,Premium,Personal,1324826.0,48,3.0,True,Yes,True
981,CUST100029,46.0,543782.0,712.0,Self-Employed,Diploma,Married,Bengaluru,Affluent,Business,329333.0,36,2.0,True,Yes,True
982,CUST100517,62.0,658348.0,656.0,Salaried,,Married,Mumbai,Affluent,Education,307171.0,24,6.0,True,Yes,True
983,CUST100194,38.0,482187.0,626.0,Business,Graduate,Married,Hyderabad,Mass,Auto,507836.0,72,6.0,True,No,True
984,CUST101010,45.0,661813.0,625.0,Contract,Postgraduate,Married,Bengaluru,Premium,Auto,518091.0,72,2.0,True,Yes,True
985,CUST101396,48.0,573956.0,768.0,Salaried,Postgraduate,Married,Delhi,Sme,Education,649516.0,24,150.0,True,Yes,True
986,CUST100946,,465350.0,736.0,Business,Graduate,Married,Mumbai,Affluent,Business,388797.0,48,1.0,True,Yes,False
987,CUST101395,31.0,822112.0,600.0,Salaried,Postgraduate,Single,Hyderabad,Mass,Business,292510.0,84,10.0,True,approved,True
988,CUST100170,12.0,286878.0,712.0,Business,12Th,Married,Jaipur,Premium,Auto,416925.0,36,7.0,True,Yes,True
989,CUST100168,28.0,528440.0,756.0,Salaried,Graduate,Married,Hyderabad,Mass,Auto,538617.0,120,4.0,True,No,True
990,CUST100653,30.0,50.0,648.0,Salaried,Graduate,Single,Delhi,Affluent,Education,782902.0,120,4.0,True,No,True
991,CUST100174,54.0,662149.0,734.0,Business,Graduate,Married,Delhi,Mass,Business,484599.0,36,4.0,True,Yes,True
992,CUST100519,43.0,874545.0,867.0,Business,Graduate,Married,Hyderabad,Premium,Personal,221790.0,84,6.0,True,No,True
993,CUST101244,44.0,580349.0,629.0,Salaried,Graduate,Married,Mumbai,Premium,Auto,948864.0,36,4.0,True,No,True
994,CUST101210,,923839.0,764.0,Salaried,Graduate,Single,Mumbai,Premium,Personal,,84,9.0,True,Yes,False
995,CUST100913,38.0,697165.0,718.0,Business,Graduate,Married,Hyderabad,Mass,Personal,551306.0,36,7.0,True,Yes,True
996,CUST100492,61.0,513996.0,759.0,Business,Graduate,married,,Mass,Education,330721.0,60,6.0,True,Yes,True
997,CUST100954,41.0,806725.0,717.0,Salaried,Graduate,Single,Chennai,Sme,Business,148574.0,72,4.0,True,Yes,True
998,CUST100074,27.0,784290.0,689.0,Business,Graduate,Single,Kolkata,Affluent,Education,154936.0,60,,True,Yes,True
999,CUST101285,38.0,331183.0,725.0,Business,Graduate,Single,Jaipur,Mass,Business,196656.0,72,,True,Yes,True
1000,CUST100588,25.0,1174697.0,596.0,Self-Employed,Graduate,Married,Mumbai,Mass,Business,394189.0,60,6.0,False,No,True
1001,CUST100751,66.0,685073.0,779.0,Contract,Graduate,Divorced,Kolkata,Sme,Business,548155.0,84,8.0,True,Yes,True
1002,CUST100658,50.0,707727.0,682.0,Salaried,Graduate,Married,Chennai,Mass,Home,,48,7.0,True,approved,True
1003,CUST100843,63.0,439227.0,868.0,Contract,Graduate,Divorced,Pune,Mass,Auto,490158.0,48,4.0,True,Yes,True
1004,CUST100235,44.0,461815.0,690.0,Salaried,Graduate,Married,Chennai,Mass,Personal,723365.0,48,3.0,False,No,True
1005,CUST100733,64.0,617985.0,697.0,Self-Employed,Postgraduate,Married,Jaipur,Mass,Business,408602.0,12,6.0,True,Yes,True
1006,CUST100215,55.0,754149.0,700.0,Business,Graduate,Single,Pune,Mass,Business,176247.0,36,6.0,False,Yes,True
1007,CUST100163,40.0,381321.0,620.0,Contract,Graduate,Married,Mumbai,Mass,Education,,120,5.0,True,Yes,True
1008,CUST100133,25.0,1005360.0,713.0,Contract,Diploma,Married,Delhi,Mass,Home,740244.0,12,8.0,True,Yes,True
1009,CUST101212,57.0,,802.0,Business,Graduate,Married,Bengaluru,Mass,Personal,910950.0,60,3.0,True,No,True
1010,CUST100223,54.0,822658.0,655.0,,Postgraduate,Single,Pune,Mass,Unknown,1139509.0,24,3.0,True,Yes,True
1011,CUST101354,64.0,573308.0,711.0,Salaried,Other,Married,Mumbai,Mass,Education,479681.0,60,5.0,True,No,True
1012,CUST100935,41.0,580261.0,677.0,Salaried,Postgraduate,Single,Pune,Affluent,Auto,201898.0,48,3.0,True,Yes,True
1013,CUST100186,41.0,80000000.0,613.0,Salaried,Diploma,Single,Delhi,Mass,Business,1775330.0,12,3.0,True,Yes,True
1014,CUST100042,56.0,881787.0,666.0,Self-Employed,Graduate,Married,Hyderabad,Mass,Auto,298077.0,72,4.0,True,No,True
1015,CUST100693,64.0,,715.0,Self-Employed,12Th,Married,Pune,Affluent,Personal,,84,3.0,True,No,True
1016,CUST100109,43.0,1164193.0,726.0,Contract,Graduate,Married,Hyderabad,Premium,Auto,297693.0,120,,True,No,True
1017,CUST100039,34.0,883590.0,,Self-Employed,Other,Single,Mumbai,Affluent,Business,137090.0,36,2.0,True,Yes,True
1018,CUST100569,51.0,120000.0,,Business,Graduate,Married,Pune,Mass,Education,1237335.0,36,4.0,True,No,True
1019,CUST101402,32.0,663943.0,676.0,Salaried,Postgraduate,Single,Bengaluru,Premium,Personal,,24,6.0,False,Yes,True
1020,CUST101299,45.0,859422.0,716.0,Business,Postgraduate,Married,Delhi,Sme,Business,371087.0,72,,True,No,True
1021,CUST101477,44.0,596110.0,672.0,Business,Graduate,Single,Bengaluru,Mass,Business,,24,8.0,True,No,True
1022,CUST100484,58.0,618825.0,789.0,Self-Employed,Graduate,Married,Pune,Premium,Business,351162.0,48,3.0,True,Yes,True
1023,CUST100469,29.0,872354.0,795.0,Business,Postgraduate,Divorced,Hyderabad,Mass,Home,623033.0,60,3.0,True,Yes,True
1024,CUST100891,25.0,,,Salaried,Graduate,Married,Jaipur,Mass,Education,212574.0,36,8.0,False,No,True
1025,CUST100948,27.0,650624.0,677.0,Salaried,12Th,Married,Mumbai,Premium,Education,323823.0,36,2.0,True,No,True
1026,CUST101037,63.0,1476966.0,675.0,Contract,Graduate,Married,Hyderabad,Mass,Auto,392216.0,120,5.0,False,Yes,True
1027,CUST100885,59.0,559499.0,711.0,Business,12Th,Married,Delhi,Mass,Education,305593.0,24,1.0,True,Yes,True
1028,CUST101297,33.0,641297.0,743.0,,Graduate,Married,Jaipur,Mass,Auto,691511.0,24,2.0,True,Yes,True
1029,CUST100851,67.0,657888.0,768.0,Self-Employed,Graduate,Married,Pune,Mass,Auto,959717.0,24,9.0,True,Yes,True
1030,CUST100735,30.0,1314510.0,583.0,Business,Postgraduate,Single,Hyderabad,Mass,Home,518275.0,84,3.0,True,Yes,True
1031,CUST100718,44.0,157319.0,,Salaried,Graduate,Married,Jaipur,Affluent,Business,247221.0,72,5.0,True,Yes,True
1032,CUST100455,49.0,624058.0,700.0,Contract,Postgraduate,married,Chennai,Mass,Home Loan,818309.0,48,4.0,True,Yes,True
1033,CUST100265,67.0,777962.0,709.0,Contract,,Single,Pune,Sme,Home,632053.0,48,4.0,True,Yes,True
1034,CUST100076,43.0,612828.0,773.0,Contract,Graduate,Married,Mumbai,Mass,Home,499974.0,24,7.0,True,Yes,True
1035,CUST100445,44.0,405085.0,689.0,Business,Postgraduate,Single,Mumbai,Mass,Home,913308.0,24,7.0,True,Yes,True
1036,CUST100396,62.0,675118.0,,Business,Graduate,Married,Pune,Mass,Home,642491.0,72,3.0,True,No,True
1037,CUST100177,42.0,469883.0,688.0,Contract,Graduate,Single,Hyderabad,Affluent,Business,,72,5.0,True,pending,True
1038,CUST101343,26.0,740960.0,637.0,Business,Graduate,Married,Hyderabad,Affluent,Education,533937.0,60,10.0,True,Yes,True
1039,CUST101156,-3.0,270249.0,677.0,Contract,Other,Married,Chennai,Mass,Education,220207.0,120,6.0,False,No,False
1040,CUST101380,46.0,1363553.0,802.0,Self-Employed,Graduate,Single,Bengaluru,Premium,Home,934987.0,60,7.0,True,Yes,True
1041,CUST100596,58.0,1569262.0,682.0,Contract,Postgraduate,Married,Chennai,Premium,Education,404203.0,60,5.0,True,Yes,True
1042,CUST100062,56.0,625594.0,716.0,Salaried,Postgraduate,Married,Jaipur,Mass,Auto,1864563.0,120,3.0,True,Yes,True
1043,CUST100873,,597964.0,773.0,Self-Employed,Postgraduate,Divorced,Chennai,Mass,Education,423359.0,84,3.0,True,No,False
1044,CUST101147,45.0,587947.0,717.0,Unknown,Diploma,Divorced,Jaipur,Affluent,Auto,247574.0,60,5.0,True,No,True
1045,CUST101441,57.0,506049.0,716.0,Contract,Graduate,Married,Kolkata,Premium,Business,250027.0,84,4.0,True,Yes,True
1046,CUST100279,24.0,,681.0,Self-Employed,12Th,Single,Chennai,Mass,Education,620669.0,72,,True,No,True
1047,CUST100037,61.0,417784.0,736.0,,Graduate,Married,Jaipur,Mass,Auto,493952.0,72,6.0,False,Yes,True
1048,CUST100663,22.0,558136.0,762.0,Contract,Graduate,Married,Chennai,Affluent,Education,883750.0,84,,True,No,True
1049,CUST101386,32.0,508356.0,765.0,Contract,Graduate,Married,Hyderabad,Affluent,Education,519298.0,72,6.0,True,Yes,True
1050,CUST101111,50.0,930445.0,716.0,Contract,12Th,Single,Jaipur,Affluent,Business,186497.0,120,3.0,True,No,True
1051,CUST100978,47.0,2032016.0,702.0,Self-Employed,12Th,Single,Bengaluru,Affluent,Education,1548978.0,60,6.0,True,No,True
1052,CUST100739,55.0,1531381.0,726.0,Self-Employed,Postgraduate,Married,Chennai,Mass,Auto,312230.0,84,7.0,True,Yes,True
1053,CUST100192,,786465.0,,Unknown,12Th,Married,Mumbai,Affluent,Education,694396.0,12,1.0,False,Yes,False
1054,CUST100920,50.0,589431.0,837.0,Self-Employed,Graduate,Married,Kolkata,Sme,Auto,102839.0,60,7.0,True,No,True
1055,CUST100457,27.0,450891.0,812.0,Salaried,Diploma,Married,Kolkata,Affluent,Auto,564486.0,12,7.0,False,Yes,True
1056,CUST100676,55.0,1589039.0,,Self-Employed,Graduate,Married,Pune,Affluent,Auto,540361.0,84,2.0,True,Yes,True
1057,CUST100761,29.0,806708.0,709.0,Contract,12Th,Single,Kolkata,Affluent,Auto,1226428.0,60,5.0,True,Yes,True
1058,CUST101387,47.0,1273336.0,613.0,Self-Employed,12Th,Single,Mumbai,Mass,Personal,382839.0,84,7.0,False,Yes,True
1059,CUST100729,43.0,561056.0,760.0,Salaried,Graduate,Married,Hyderabad,Mass,Business,551235.0,36,2.0,True,Yes,True
1060,CUST100413,34.0,467670.0,,Business,Postgraduate,Married,Delhi,Mass,Personal,339136.0,60,5.0,True,Yes,True
1061,CUST100826,25.0,580202.0,692.0,Business,Diploma,Married,Hyderabad,Mass,Education,1799467.0,72,6.0,True,No,True
1062,CUST100617,,813933.0,749.0,Self-Employed,Graduate,Married,Delhi,Mass,Personal,500854.0,36,5.0,True,Yes,False
1063,CUST100115,,452861.0,685.0,Salaried,Graduate,Married,Chennai,Premium,Education,484639.0,48,5.0,True,Yes,False
1064,CUST100418,26.0,661719.0,702.0,Business,Postgraduate,Single,Hyderabad,Affluent,Personal,115032.0,120,5.0,False,Yes,True
1065,CUST101463,23.0,265863.0,723.0,Business,Other,Single,Hyderabad,Mass,Personal,214834.0,120,0.0,True,Yes,True
1066,CUST100970,,988353.0,631.0,Salaried,Graduate,Married,Pune,Premium,Education,413800.0,36,3.0,True,Yes,False
1067,CUST100605,59.0,725443.0,716.0,Self-Employed,12Th,Married,Hyderabad,Affluent,Home,994990.0,12,6.0,True,Yes,True
1068,CUST101469,57.0,1706529.0,878.0,Salaried,12Th,Single,Jaipur,Mass,Home,154346.0,36,5.0,True,Yes,True
1069,CUST100090,60.0,721436.0,731.0,Self-Employed,12Th,Married,,Affluent,Education,377552.0,84,2.0,True,Yes,True
1070,CUST100849,-3.0,,844.0,Business,Diploma,Married,Bengaluru,Premium,Business,3599535.0,48,8.0,True,Yes,False
1071,CUST101173,39.0,376625.0,666.0,Salaried,Graduate,Divorced,Delhi,Affluent,Auto,184081.0,72,6.0,True,No,True
1072,CUST101468,39.0,519116.0,742.0,Salaried,12Th,Single,Delhi,Premium,Business,1069664.0,24,5.0,True,Yes,True
1073,CUST100754,64.0,219636.0,679.0,Self-Employed,Postgraduate,Single,Bengaluru,Premium,Personal,321549.0,72,4.0,True,Yes,True
1074,CUST100499,64.0,366207.0,779.0,Salaried,Graduate,Married,Mumbai,Affluent,Education,313383.0,60,4.0,False,Yes,True
1075,CUST100012,66.0,668438.0,648.0,Business,Postgraduate,Single,Hyderabad,Mass,Education,910478.0,60,,True,No,True
1076,CUST100397,,1120062.0,715.0,Business,Graduate,Single,Hyderabad,Mass,Home,430901.0,60,8.0,True,No,False
1077,CUST100285,41.0,650935.0,790.0,Contract,Postgraduate,Married,Bengaluru,Mass,Personal,407320.0,36,3.0,True,Yes,True
1078,CUST101067,64.0,1106961.0,631.0,Contract,Postgraduate,Married,Bengaluru,Sme,Auto,1191277.0,84,4.0,True,No,True
1079,CUST100691,67.0,531618.0,685.0,Self-Employed,Graduate,Married,Kolkata,Affluent,Home,696259.0,120,9.0,True,Yes,True
1080,CUST101261,33.0,705476.0,684.0,Self-Employed,Graduate,Divorced,Delhi,Premium,Home,2366697.0,12,7.0,True,No,True
1082,CUST100690,57.0,831564.0,0.0,Business,Postgraduate,Married,Mumbai,Premium,Business,536613.0,60,5.0,True,Yes,True
1083,CUST100852,58.0,584878.0,728.0,Business,Graduate,Divorced,Jaipur,Mass,Home,166170.0,24,7.0,True,Yes,True
1084,CUST100160,57.0,641328.0,710.0,Contract,Graduate,Married,Mumbai,Mass,Education,952986.0,60,7.0,True,Yes,True
